n,beta,Itinerary_String
20,1.9915187773834,"[0, 7, 8, 12, 15, 16, 17, 19]"
20,1.99151038539,"[0, 7, 8, 12, 15, 16, 18, 19]"
20,1.9915270971487,"[0, 7, 8, 12, 15, 17, 18, 19]"
20,1.9914938116045,"[0, 7, 8, 12, 16, 17, 18, 19]"
20,1.9918182587444,"[0, 7, 8, 13, 14, 15, 16, 17]"
20,1.991826615252,"[0, 7, 8, 13, 14, 15, 16, 18]"
20,1.9918308102172,"[0, 7, 8, 13, 14, 15, 16, 19]"
20,1.9918099695629,"[0, 7, 8, 13, 14, 15, 17, 18]"
20,1.9918141656558,"[0, 7, 8, 13, 14, 15, 17, 19]"
20,1.9918058075554,"[0, 7, 8, 13, 14, 15, 18, 19]"
20,1.9918431210206,"[0, 7, 8, 13, 14, 16, 17, 18]"
20,1.9918473149378,"[0, 7, 8, 13, 14, 16, 17, 19]"
20,1.9918389610323,"[0, 7, 8, 13, 14, 16, 18, 19]"
20,1.9918555996928,"[0, 7, 8, 13, 14, 17, 18, 19]"
20,1.9917770753508,"[0, 7, 8, 13, 15, 16, 17, 18]"
20,1.9917812734646,"[0, 7, 8, 13, 15, 16, 17, 19]"
20,1.9917729114767,"[0, 7, 8, 13, 15, 16, 18, 19]"
20,1.9917895656818,"[0, 7, 8, 13, 15, 17, 18, 19]"
20,1.9917563904122,"[0, 7, 8, 13, 16, 17, 18, 19]"
20,1.9919085757377,"[0, 7, 8, 14, 15, 16, 17, 18]"
20,1.9919127657772,"[0, 7, 8, 14, 15, 16, 17, 19]"
20,1.9919044193217,"[0, 7, 8, 14, 15, 16, 18, 19]"
20,1.9919210436912,"[0, 7, 8, 14, 15, 17, 18, 19]"
20,1.9918879256758,"[0, 7, 8, 14, 16, 17, 18, 19]"
20,1.9919538799256,"[0, 7, 8, 15, 16, 17, 18, 19]"
20,1.9863272437167,"[0, 7, 9, 10, 11, 12, 13, 14]"
20,1.9863971557603,"[0, 7, 9, 10, 11, 12, 13, 15]"
20,1.9864323260317,"[0, 7, 9, 10, 11, 12, 13, 16]"
20,1.9864500244457,"[0, 7, 9, 10, 11, 12, 13, 17]"
20,1.9864589321656,"[0, 7, 9, 10, 11, 12, 13, 18]"
20,1.9864634158874,"[0, 7, 9, 10, 11, 12, 13, 19]"
20,1.9862582288461,"[0, 7, 9, 10, 11, 12, 14, 15]"
20,1.9862934639472,"[0, 7, 9, 10, 11, 12, 14, 16]"
20,1.9863111962086,"[0, 7, 9, 10, 11, 12, 14, 17]"
20,1.9863201215835,"[0, 7, 9, 10, 11, 12, 14, 18]"
20,1.9863246145047,"[0, 7, 9, 10, 11, 12, 14, 19]"
20,1.9862234618018,"[0, 7, 9, 10, 11, 12, 15, 16]"
20,1.9862412117822,"[0, 7, 9, 10, 11, 12, 15, 17]"
20,1.9862501463884,"[0, 7, 9, 10, 11, 12, 15, 18]"
20,1.9862546441143,"[0, 7, 9, 10, 11, 12, 15, 19]"
20,1.9862059519494,"[0, 7, 9, 10, 11, 12, 16, 17]"
20,1.9862148913697,"[0, 7, 9, 10, 11, 12, 16, 18]"
20,1.9862193915987,"[0, 7, 9, 10, 11, 12, 16, 19]"
20,1.9861971346439,"[0, 7, 9, 10, 11, 12, 17, 18]"
20,1.9862016361744,"[0, 7, 9, 10, 11, 12, 17, 19]"
20,1.9861926949241,"[0, 7, 9, 10, 11, 12, 18, 19]"
20,1.986533980591,"[0, 7, 9, 10, 11, 13, 14, 15]"
20,1.9865690920242,"[0, 7, 9, 10, 11, 13, 14, 16]"
20,1.9865867596269,"[0, 7, 9, 10, 11, 13, 14, 17]"
20,1.9865956512311,"[0, 7, 9, 10, 11, 13, 14, 18]"
20,1.9866001265341,"[0, 7, 9, 10, 11, 13, 14, 19]"
20,1.9864993259529,"[0, 7, 9, 10, 11, 13, 15, 16]"
20,1.9865170111367,"[0, 7, 9, 10, 11, 13, 15, 17]"
20,1.9865259118992,"[0, 7, 9, 10, 11, 13, 15, 18]"
20,1.9865303919683,"[0, 7, 9, 10, 11, 13, 15, 19]"
20,1.9864818751596,"[0, 7, 9, 10, 11, 13, 16, 17]"
20,1.9864907806975,"[0, 7, 9, 10, 11, 13, 16, 18]"
20,1.9864952632493,"[0, 7, 9, 10, 11, 13, 16, 19]"
20,1.9864730888212,"[0, 7, 9, 10, 11, 13, 17, 18]"
20,1.9864775726637,"[0, 7, 9, 10, 11, 13, 17, 19]"
20,1.9864686653105,"[0, 7, 9, 10, 11, 13, 18, 19]"
20,1.9866378627238,"[0, 7, 9, 10, 11, 14, 15, 16]"
20,1.9866555142473,"[0, 7, 9, 10, 11, 14, 15, 17]"
20,1.9866643974538,"[0, 7, 9, 10, 11, 14, 15, 18]"
20,1.986668868376,"[0, 7, 9, 10, 11, 14, 15, 19]"
20,1.9866204427088,"[0, 7, 9, 10, 11, 14, 16, 17]"
20,1.9866293306706,"[0, 7, 9, 10, 11, 14, 16, 18]"
20,1.9866338040647,"[0, 7, 9, 10, 11, 14, 16, 19]"
20,1.9866116724823,"[0, 7, 9, 10, 11, 14, 17, 18]"
20,1.9866161471616,"[0, 7, 9, 10, 11, 14, 17, 19]"
20,1.9866072573922,"[0, 7, 9, 10, 11, 14, 18, 19]"
20,1.9866901018128,"[0, 7, 9, 10, 11, 15, 16, 17]"
20,1.9866989806439,"[0, 7, 9, 10, 11, 15, 16, 18]"
20,1.9867034492864,"[0, 7, 9, 10, 11, 15, 16, 19]"
20,1.9866813399789,"[0, 7, 9, 10, 11, 15, 17, 18]"
20,1.9866858099037,"[0, 7, 9, 10, 11, 15, 17, 19]"
20,1.986676929269,"[0, 7, 9, 10, 11, 15, 18, 19]"
20,1.9867163823245,"[0, 7, 9, 10, 11, 16, 17, 18]"
20,1.9867208497813,"[0, 7, 9, 10, 11, 16, 17, 19]"
20,1.9867119738935,"[0, 7, 9, 10, 11, 16, 18, 19]"
20,1.986729606627,"[0, 7, 9, 10, 11, 17, 18, 19]"
20,1.9859855015391,"[0, 7, 9, 10, 12, 13, 14, 15]"
20,1.9860208496978,"[0, 7, 9, 10, 12, 13, 14, 16]"
20,1.9860386412716,"[0, 7, 9, 10, 12, 13, 14, 17]"
20,1.9860475977226,"[0, 7, 9, 10, 12, 13, 14, 18]"
20,1.9860521069038,"[0, 7, 9, 10, 12, 13, 14, 19]"
20,1.9859506325244,"[0, 7, 9, 10, 12, 13, 15, 16]"
20,1.9859684419414,"[0, 7, 9, 10, 12, 13, 15, 17]"
20,1.9859774076893,"[0, 7, 9, 10, 12, 13, 15, 18]"
20,1.9859819217099,"[0, 7, 9, 10, 12, 13, 15, 19]"
20,1.9859330688832,"[0, 7, 9, 10, 12, 13, 16, 17]"
20,1.9859420394802,"[0, 7, 9, 10, 12, 13, 16, 18]"
20,1.9859465560223,"[0, 7, 9, 10, 12, 13, 16, 19]"
20,1.9859242232705,"[0, 7, 9, 10, 12, 13, 17, 18]"
20,1.985928741124,"[0, 7, 9, 10, 12, 13, 17, 19]"
20,1.9859197686837,"[0, 7, 9, 10, 12, 13, 18, 19]"
20,1.986090026147,"[0, 7, 9, 10, 12, 14, 15, 16]"
20,1.9861078014104,"[0, 7, 9, 10, 12, 14, 15, 17]"
20,1.986116749341,"[0, 7, 9, 10, 12, 14, 15, 18]"
20,1.9861212540762,"[0, 7, 9, 10, 12, 14, 15, 19]"
20,1.9860724937199,"[0, 7, 9, 10, 12, 14, 16, 17]"
20,1.9860814464788,"[0, 7, 9, 10, 12, 14, 16, 18]"
20,1.9860859537247,"[0, 7, 9, 10, 12, 14, 16, 19]"
20,1.986063664451,"[0, 7, 9, 10, 12, 14, 17, 18]"
20,1.9860681730025,"[0, 7, 9, 10, 12, 14, 17, 19]"
20,1.986059218408,"[0, 7, 9, 10, 12, 14, 18, 19]"
20,1.9861426024128,"[0, 7, 9, 10, 12, 15, 16, 17]"
20,1.986151545903,"[0, 7, 9, 10, 12, 15, 16, 18]"
20,1.9861560483243,"[0, 7, 9, 10, 12, 15, 16, 19]"
20,1.9861337816592,"[0, 7, 9, 10, 12, 15, 17, 18]"
20,1.986138285383,"[0, 7, 9, 10, 12, 15, 17, 19]"
20,1.9861293400615,"[0, 7, 9, 10, 12, 15, 18, 19]"
20,1.9861690597306,"[0, 7, 9, 10, 12, 16, 17, 18]"
20,1.986173560948,"[0, 7, 9, 10, 12, 16, 17, 19]"
20,1.9861646204461,"[0, 7, 9, 10, 12, 16, 18, 19]"
20,1.9861823766389,"[0, 7, 9, 10, 12, 17, 18, 19]"
20,1.9858129828029,"[0, 7, 9, 10, 13, 14, 15, 16]"
20,1.9858308235338,"[0, 7, 9, 10, 13, 14, 15, 17]"
20,1.9858398056645,"[0, 7, 9, 10, 13, 14, 15, 18]"
20,1.9858443282457,"[0, 7, 9, 10, 13, 14, 15, 19]"
20,1.9857953907272,"[0, 7, 9, 10, 13, 14, 16, 17]"
20,1.9858043777256,"[0, 7, 9, 10, 13, 14, 16, 18]"
20,1.9858089028381,"[0, 7, 9, 10, 13, 14, 16, 19]"
20,1.9857865301765,"[0, 7, 9, 10, 13, 14, 17, 18]"
20,1.9857910566056,"[0, 7, 9, 10, 13, 14, 17, 19]"
20,1.9857820677568,"[0, 7, 9, 10, 13, 14, 18, 19]"
20,1.9858657379783,"[0, 7, 9, 10, 13, 15, 16, 17]"
20,1.9858747156336,"[0, 7, 9, 10, 13, 15, 16, 18]"
20,1.9858792358824,"[0, 7, 9, 10, 13, 15, 16, 19]"
20,1.985856886009,"[0, 7, 9, 10, 13, 15, 17, 18]"
20,1.9858614075713,"[0, 7, 9, 10, 13, 15, 17, 19]"
20,1.9858524280696,"[0, 7, 9, 10, 13, 15, 18, 19]"
20,1.9858922889666,"[0, 7, 9, 10, 13, 16, 17, 18]"
20,1.9858968080017,"[0, 7, 9, 10, 13, 16, 17, 19]"
20,1.985887833359,"[0, 7, 9, 10, 13, 16, 18, 19]"
20,1.9859056548682,"[0, 7, 9, 10, 13, 17, 18, 19]"
20,1.985725983243,"[0, 7, 9, 10, 14, 15, 16, 17]"
20,1.9857349788379,"[0, 7, 9, 10, 14, 15, 16, 18]"
20,1.9857395084366,"[0, 7, 9, 10, 14, 15, 16, 19]"
20,1.98571711484,"[0, 7, 9, 10, 14, 15, 17, 18]"
20,1.985721645758,"[0, 7, 9, 10, 14, 15, 17, 19]"
20,1.985712648309,"[0, 7, 9, 10, 14, 15, 18, 19]"
20,1.9857525835441,"[0, 7, 9, 10, 14, 16, 17, 18]"
20,1.985757111924,"[0, 7, 9, 10, 14, 16, 17, 19]"
20,1.9857481193547,"[0, 7, 9, 10, 14, 16, 18, 19]"
20,1.9857659752029,"[0, 7, 9, 10, 14, 17, 18, 19]"
20,1.9856821363714,"[0, 7, 9, 10, 15, 16, 17, 18]"
20,1.9856866696333,"[0, 7, 9, 10, 15, 16, 17, 19]"
20,1.9856776676882,"[0, 7, 9, 10, 15, 16, 18, 19]"
20,1.9856955415176,"[0, 7, 9, 10, 15, 17, 18, 19]"
20,1.9856600453848,"[0, 7, 9, 10, 16, 17, 18, 19]"
20,1.9870723671335,"[0, 7, 9, 11, 12, 13, 14, 15]"
20,1.9871072670608,"[0, 7, 9, 11, 12, 13, 14, 16]"
20,1.9871248235279,"[0, 7, 9, 11, 12, 13, 14, 17]"
20,1.9871336568215,"[0, 7, 9, 11, 12, 13, 14, 18]"
20,1.9871381015757,"[0, 7, 9, 11, 12, 13, 14, 19]"
20,1.9870379025585,"[0, 7, 9, 11, 12, 13, 15, 16]"
20,1.9870554763794,"[0, 7, 9, 11, 12, 13, 15, 17]"
20,1.9870643187106,"[0, 7, 9, 11, 12, 13, 15, 18]"
20,1.987068768167,"[0, 7, 9, 11, 12, 13, 15, 19]"
20,1.9870205522151,"[0, 7, 9, 11, 12, 13, 16, 17]"
20,1.9870293992577,"[0, 7, 9, 11, 12, 13, 16, 18]"
20,1.9870338511628,"[0, 7, 9, 11, 12, 13, 16, 19]"
20,1.9870118188313,"[0, 7, 9, 11, 12, 13, 17, 18]"
20,1.9870162720092,"[0, 7, 9, 11, 12, 13, 17, 19]"
20,1.9870074231758,"[0, 7, 9, 11, 12, 13, 18, 19]"
20,1.9871756795973,"[0, 7, 9, 11, 12, 14, 15, 16]"
20,1.9871932201846,"[0, 7, 9, 11, 12, 14, 15, 17]"
20,1.9872020451867,"[0, 7, 9, 11, 12, 14, 15, 18]"
20,1.9872064856165,"[0, 7, 9, 11, 12, 14, 15, 19]"
20,1.9871583596574,"[0, 7, 9, 11, 12, 14, 16, 17]"
20,1.9871671893511,"[0, 7, 9, 11, 12, 14, 16, 18]"
20,1.9871716322191,"[0, 7, 9, 11, 12, 14, 16, 19]"
20,1.9871496421853,"[0, 7, 9, 11, 12, 14, 17, 18]"
20,1.9871540863207,"[0, 7, 9, 11, 12, 14, 17, 19]"
20,1.9871452548438,"[0, 7, 9, 11, 12, 14, 18, 19]"
20,1.9872276184934,"[0, 7, 9, 11, 12, 15, 16, 17]"
20,1.9872364391765,"[0, 7, 9, 11, 12, 15, 16, 18]"
20,1.9872408773565,"[0, 7, 9, 11, 12, 15, 16, 19]"
20,1.9872189093078,"[0, 7, 9, 11, 12, 15, 17, 18]"
20,1.9872233487524,"[0, 7, 9, 11, 12, 15, 17, 19]"
20,1.9872145262901,"[0, 7, 9, 11, 12, 15, 18, 19]"
20,1.9872537410108,"[0, 7, 9, 11, 12, 16, 17, 18]"
20,1.9872581780211,"[0, 7, 9, 11, 12, 16, 17, 19]"
20,1.987249360242,"[0, 7, 9, 11, 12, 16, 18, 19]"
20,1.9872668822831,"[0, 7, 9, 11, 12, 17, 18, 19]"
20,1.9869017020879,"[0, 7, 9, 11, 13, 14, 15, 16]"
20,1.9869193064083,"[0, 7, 9, 11, 13, 14, 15, 17]"
20,1.9869281646887,"[0, 7, 9, 11, 13, 14, 15, 18]"
20,1.9869326224752,"[0, 7, 9, 11, 13, 14, 15, 19]"
20,1.9868843240227,"[0, 7, 9, 11, 13, 14, 16, 17]"
20,1.9868931870323,"[0, 7, 9, 11, 13, 14, 16, 18]"
20,1.9868976472768,"[0, 7, 9, 11, 13, 14, 16, 19]"
20,1.986875576082,"[0, 7, 9, 11, 13, 14, 17, 18]"
20,1.9868800376044,"[0, 7, 9, 11, 13, 14, 17, 19]"
20,1.9868711727972,"[0, 7, 9, 11, 13, 14, 18, 19]"
20,1.9869538153158,"[0, 7, 9, 11, 13, 15, 16, 17]"
20,1.9869626692436,"[0, 7, 9, 11, 13, 15, 16, 18]"
20,1.9869671247626,"[0, 7, 9, 11, 13, 15, 16, 19]"
20,1.9869450757252,"[0, 7, 9, 11, 13, 15, 17, 18]"
20,1.9869495325191,"[0, 7, 9, 11, 13, 15, 17, 19]"
20,1.9869406767977,"[0, 7, 9, 11, 13, 15, 18, 19]"
20,1.986980029066,"[0, 7, 9, 11, 13, 16, 17, 18]"
20,1.9869844834058,"[0, 7, 9, 11, 13, 16, 17, 19]"
20,1.9869756324052,"[0, 7, 9, 11, 13, 16, 18, 19]"
20,1.9869932180344,"[0, 7, 9, 11, 13, 17, 18, 19]"
20,1.9868156861594,"[0, 7, 9, 11, 14, 15, 16, 17]"
20,1.9868245575335,"[0, 7, 9, 11, 14, 15, 16, 18]"
20,1.986829022141,"[0, 7, 9, 11, 14, 15, 16, 19]"
20,1.9868069305707,"[0, 7, 9, 11, 14, 15, 17, 18]"
20,1.9868113964586,"[0, 7, 9, 11, 14, 15, 17, 19]"
20,1.9868025232834,"[0, 7, 9, 11, 14, 15, 18, 19]"
20,1.9868419479123,"[0, 7, 9, 11, 14, 16, 17, 18]"
20,1.9868464113356,"[0, 7, 9, 11, 14, 16, 17, 19]"
20,1.9868375429012,"[0, 7, 9, 11, 14, 16, 18, 19]"
20,1.9868551619419,"[0, 7, 9, 11, 14, 17, 18, 19]"
20,1.9867723592815,"[0, 7, 9, 11, 15, 16, 17, 18]"
20,1.9867768274478,"[0, 7, 9, 11, 15, 16, 17, 19]"
20,1.9867679499001,"[0, 7, 9, 11, 15, 16, 18, 19]"
20,1.986785586427,"[0, 7, 9, 11, 15, 17, 18, 19]"
20,1.9867505423921,"[0, 7, 9, 11, 16, 17, 18, 19]"
20,1.9874453933958,"[0, 7, 9, 12, 13, 14, 15, 16]"
20,1.9874628762856,"[0, 7, 9, 12, 13, 14, 15, 17]"
20,1.9874716710724,"[0, 7, 9, 12, 13, 14, 15, 18]"
20,1.9874760957006,"[0, 7, 9, 12, 13, 14, 15, 19]"
20,1.9874281257271,"[0, 7, 9, 12, 13, 14, 16, 17]"
20,1.9874369251723,"[0, 7, 9, 12, 13, 14, 16, 18]"
20,1.9874413522211,"[0, 7, 9, 12, 13, 14, 16, 19]"
20,1.9874194357494,"[0, 7, 9, 12, 13, 14, 17, 18]"
20,1.9874238640562,"[0, 7, 9, 12, 13, 14, 17, 19]"
20,1.9874150628405,"[0, 7, 9, 12, 13, 14, 18, 19]"
20,1.9874971755066,"[0, 7, 9, 12, 13, 15, 16, 17]"
20,1.9875059660039,"[0, 7, 9, 12, 13, 15, 16, 18]"
20,1.987510388398,"[0, 7, 9, 12, 13, 15, 16, 19]"
20,1.9874884937598,"[0, 7, 9, 12, 13, 15, 17, 18]"
20,1.987492917409,"[0, 7, 9, 12, 13, 15, 17, 19]"
20,1.9874841251451,"[0, 7, 9, 12, 13, 15, 18, 19]"
20,1.9875232156873,"[0, 7, 9, 12, 13, 16, 17, 18]"
20,1.9875276369198,"[0, 7, 9, 12, 13, 16, 17, 19]"
20,1.987518849306,"[0, 7, 9, 12, 13, 16, 18, 19]"
20,1.987536313777,"[0, 7, 9, 12, 13, 17, 18, 19]"
20,1.9873598868114,"[0, 7, 9, 12, 14, 15, 16, 17]"
20,1.9873686945016,"[0, 7, 9, 12, 14, 15, 16, 18]"
20,1.9873731258501,"[0, 7, 9, 12, 14, 15, 16, 19]"
20,1.9873511892911,"[0, 7, 9, 12, 14, 15, 17, 18]"
20,1.9873556219002,"[0, 7, 9, 12, 14, 15, 17, 19]"
20,1.9873468124359,"[0, 7, 9, 12, 14, 15, 18, 19]"
20,1.9873859743194,"[0, 7, 9, 12, 14, 16, 17, 18]"
20,1.9873904045014,"[0, 7, 9, 12, 14, 16, 17, 19]"
20,1.9873815997068,"[0, 7, 9, 12, 14, 16, 18, 19]"
20,1.987399097112,"[0, 7, 9, 12, 14, 17, 18, 19]"
20,1.9873168285383,"[0, 7, 9, 12, 15, 16, 17, 18]"
20,1.9873212633921,"[0, 7, 9, 12, 15, 16, 17, 19]"
20,1.9873124496189,"[0, 7, 9, 12, 15, 16, 18, 19]"
20,1.9873299642561,"[0, 7, 9, 12, 15, 17, 18, 19]"
20,1.9872951529133,"[0, 7, 9, 12, 16, 17, 18, 19]"
20,1.9876325406359,"[0, 7, 9, 13, 14, 15, 16, 17]"
20,1.9876413154231,"[0, 7, 9, 13, 14, 15, 16, 18]"
20,1.9876457296141,"[0, 7, 9, 13, 14, 15, 16, 19]"
20,1.9876238732191,"[0, 7, 9, 13, 14, 15, 17, 18]"
20,1.9876282886604,"[0, 7, 9, 13, 14, 15, 17, 19]"
20,1.9876195121132,"[0, 7, 9, 13, 14, 15, 18, 19]"
20,1.9876585378177,"[0, 7, 9, 13, 14, 16, 17, 18]"
20,1.9876629508514,"[0, 7, 9, 13, 14, 16, 17, 19]"
20,1.9876541789368,"[0, 7, 9, 13, 14, 16, 18, 19]"
20,1.9876716133962,"[0, 7, 9, 13, 14, 17, 18, 19]"
20,1.9875896220353,"[0, 7, 9, 13, 15, 16, 17, 18]"
20,1.9875940397038,"[0, 7, 9, 13, 15, 16, 17, 19]"
20,1.9875852588807,"[0, 7, 9, 13, 15, 16, 18, 19]"
20,1.9876027104397,"[0, 7, 9, 13, 15, 17, 18, 19]"
20,1.9875680197244,"[0, 7, 9, 13, 16, 17, 18, 19]"
20,1.9877265461948,"[0, 7, 9, 14, 15, 16, 17, 18]"
20,1.987730954964,"[0, 7, 9, 14, 15, 16, 17, 19]"
20,1.9877221912266,"[0, 7, 9, 14, 15, 16, 18, 19]"
20,1.9877396100309,"[0, 7, 9, 14, 15, 17, 18, 19]"
20,1.9877049820501,"[0, 7, 9, 14, 16, 17, 18, 19]"
20,1.9877737979107,"[0, 7, 9, 15, 16, 17, 18, 19]"
20,1.9849042631672,"[0, 7, 10, 11, 12, 13, 14, 15]"
20,1.9849400247138,"[0, 7, 10, 11, 12, 13, 14, 16]"
20,1.9849580340626,"[0, 7, 10, 11, 12, 13, 14, 17]"
20,1.9849671050528,"[0, 7, 10, 11, 12, 13, 14, 18]"
20,1.984971674378,"[0, 7, 10, 11, 12, 13, 14, 19]"
20,1.9848690248427,"[0, 7, 10, 11, 12, 13, 15, 16]"
20,1.9848870524831,"[0, 7, 10, 11, 12, 13, 15, 17]"
20,1.9848961330086,"[0, 7, 10, 11, 12, 13, 15, 18]"
20,1.9849007073,"[0, 7, 10, 11, 12, 13, 15, 19]"
20,1.9848512654337,"[0, 7, 10, 11, 12, 13, 16, 17]"
20,1.9848603509354,"[0, 7, 10, 11, 12, 13, 16, 18]"
20,1.9848649278155,"[0, 7, 10, 11, 12, 13, 16, 19]"
20,1.9848423163305,"[0, 7, 10, 11, 12, 13, 17, 18]"
20,1.9848468945577,"[0, 7, 10, 11, 12, 13, 17, 19]"
20,1.9848378071642,"[0, 7, 10, 11, 12, 13, 18, 19]"
20,1.9850098948499,"[0, 7, 10, 11, 12, 14, 15, 16]"
20,1.9850278874964,"[0, 7, 10, 11, 12, 14, 15, 17]"
20,1.9850369497572,"[0, 7, 10, 11, 12, 14, 15, 18]"
20,1.9850415145251,"[0, 7, 10, 11, 12, 14, 15, 19]"
20,1.9849921673895,"[0, 7, 10, 11, 12, 14, 16, 17]"
20,1.9850012346048,"[0, 7, 10, 11, 12, 14, 16, 18]"
20,1.9850058019502,"[0, 7, 10, 11, 12, 14, 16, 19]"
20,1.9849832350231,"[0, 7, 10, 11, 12, 14, 17, 18]"
20,1.9849878037097,"[0, 7, 10, 11, 12, 14, 17, 19]"
20,1.9849787346106,"[0, 7, 10, 11, 12, 14, 18, 19]"
20,1.9850630562311,"[0, 7, 10, 11, 12, 15, 16, 17]"
20,1.9850721139403,"[0, 7, 10, 11, 12, 15, 16, 18]"
20,1.985076676335,"[0, 7, 10, 11, 12, 15, 16, 19]"
20,1.9850541325888,"[0, 7, 10, 11, 12, 15, 17, 18]"
20,1.9850586963216,"[0, 7, 10, 11, 12, 15, 17, 19]"
20,1.9850496367329,"[0, 7, 10, 11, 12, 15, 18, 19]"
20,1.9850898223512,"[0, 7, 10, 11, 12, 16, 17, 18]"
20,1.9850943835107,"[0, 7, 10, 11, 12, 16, 17, 19]"
20,1.9850853288676,"[0, 7, 10, 11, 12, 16, 18, 19]"
20,1.9851033019625,"[0, 7, 10, 11, 12, 17, 18, 19]"
20,1.9847300672288,"[0, 7, 10, 11, 13, 14, 15, 16]"
20,1.9847481269212,"[0, 7, 10, 11, 13, 14, 15, 17]"
20,1.984757224224,"[0, 7, 10, 11, 13, 14, 15, 18]"
20,1.9847618072865,"[0, 7, 10, 11, 13, 14, 15, 19]"
20,1.9847122787456,"[0, 7, 10, 11, 13, 14, 16, 17]"
20,1.9847213810438,"[0, 7, 10, 11, 13, 14, 16, 18]"
20,1.9847259667053,"[0, 7, 10, 11, 13, 14, 16, 19]"
20,1.9847033143607,"[0, 7, 10, 11, 13, 14, 17, 18]"
20,1.9847079013746,"[0, 7, 10, 11, 13, 14, 17, 19]"
20,1.9846987971771,"[0, 7, 10, 11, 13, 14, 18, 19]"
20,1.984783411652,"[0, 7, 10, 11, 13, 15, 16, 17]"
20,1.9847925043669,"[0, 7, 10, 11, 13, 15, 16, 18]"
20,1.984797085037,"[0, 7, 10, 11, 13, 15, 16, 19]"
20,1.9847744560597,"[0, 7, 10, 11, 13, 15, 17, 18]"
20,1.9847790380791,"[0, 7, 10, 11, 13, 15, 17, 19]"
20,1.9847699434692,"[0, 7, 10, 11, 13, 15, 18, 19]"
20,1.9848102736522,"[0, 7, 10, 11, 13, 16, 17, 18]"
20,1.9848148530769,"[0, 7, 10, 11, 13, 16, 17, 19]"
20,1.9848057634533,"[0, 7, 10, 11, 13, 16, 18, 19]"
20,1.9848238034372,"[0, 7, 10, 11, 13, 17, 18, 19]"
20,1.9846421724682,"[0, 7, 10, 11, 14, 15, 16, 17]"
20,1.9846512835747,"[0, 7, 10, 11, 14, 15, 16, 18]"
20,1.9846558738352,"[0, 7, 10, 11, 14, 15, 16, 19]"
20,1.9846332000458,"[0, 7, 10, 11, 14, 15, 17, 18]"
20,1.9846377916617,"[0, 7, 10, 11, 14, 15, 17, 19]"
20,1.984628678652,"[0, 7, 10, 11, 14, 15, 18, 19]"
20,1.9846690849732,"[0, 7, 10, 11, 14, 16, 17, 18]"
20,1.984673673983,"[0, 7, 10, 11, 14, 16, 17, 19]"
20,1.9846645659812,"[0, 7, 10, 11, 14, 16, 18, 19]"
20,1.9846826411512,"[0, 7, 10, 11, 14, 17, 18, 19]"
20,1.9845978498085,"[0, 7, 10, 11, 15, 16, 17, 18]"
20,1.9846024438285,"[0, 7, 10, 11, 15, 16, 17, 19]"
20,1.9845933262095,"[0, 7, 10, 11, 15, 16, 18, 19]"
20,1.9846114198143,"[0, 7, 10, 11, 15, 17, 18, 19]"
20,1.9845755067877,"[0, 7, 10, 11, 16, 17, 18, 19]"
20,1.9852847440865,"[0, 7, 10, 12, 13, 14, 15, 16]"
20,1.9853026761708,"[0, 7, 10, 12, 13, 14, 15, 17]"
20,1.985311706686,"[0, 7, 10, 12, 13, 14, 15, 18]"
20,1.9853162548359,"[0, 7, 10, 12, 13, 14, 15, 19]"
20,1.9852670713828,"[0, 7, 10, 12, 13, 14, 16, 17]"
20,1.9852761068166,"[0, 7, 10, 12, 13, 14, 16, 18]"
20,1.985280657525,"[0, 7, 10, 12, 13, 14, 16, 19]"
20,1.9852581678459,"[0, 7, 10, 12, 13, 14, 17, 18]"
20,1.9852627198853,"[0, 7, 10, 12, 13, 14, 17, 19]"
20,1.9852536825815,"[0, 7, 10, 12, 13, 14, 18, 19]"
20,1.9853377412066,"[0, 7, 10, 12, 13, 15, 16, 17]"
20,1.9853467672021,"[0, 7, 10, 12, 13, 15, 16, 18]"
20,1.9853513129957,"[0, 7, 10, 12, 13, 15, 16, 19]"
20,1.9853288463339,"[0, 7, 10, 12, 13, 15, 17, 18]"
20,1.9853333934554,"[0, 7, 10, 12, 13, 15, 17, 19]"
20,1.9853243655942,"[0, 7, 10, 12, 13, 15, 18, 19]"
20,1.9853644209857,"[0, 7, 10, 12, 13, 16, 17, 18]"
20,1.985368965553,"[0, 7, 10, 12, 13, 16, 17, 19]"
20,1.9853599426015,"[0, 7, 10, 12, 13, 16, 18, 19]"
20,1.9853778552719,"[0, 7, 10, 12, 13, 17, 18, 19]"
20,1.9851973827337,"[0, 7, 10, 12, 14, 15, 16, 17]"
20,1.9852064268469,"[0, 7, 10, 12, 14, 15, 16, 18]"
20,1.9852109820859,"[0, 7, 10, 12, 14, 15, 16, 19]"
20,1.9851884712731,"[0, 7, 10, 12, 14, 15, 17, 18]"
20,1.985193027846,"[0, 7, 10, 12, 14, 15, 17, 19]"
20,1.9851839818589,"[0, 7, 10, 12, 14, 15, 18, 19]"
20,1.985224112289,"[0, 7, 10, 12, 14, 16, 17, 18]"
20,1.9852286662965,"[0, 7, 10, 12, 14, 16, 17, 19]"
20,1.9852196252404,"[0, 7, 10, 12, 14, 16, 18, 19]"
20,1.9852375725815,"[0, 7, 10, 12, 14, 17, 18, 19]"
20,1.9851533416458,"[0, 7, 10, 12, 15, 16, 17, 18]"
20,1.9851579005864,"[0, 7, 10, 12, 15, 16, 17, 19]"
