n,beta,Itinerary_String
18,1.8733909914,"[0, 4, 6, 8, 10, 11, 12, 15]"
18,1.8725419315377,"[0, 4, 6, 8, 10, 11, 13, 14]"
18,1.8727311132313,"[0, 4, 6, 8, 10, 11, 13, 15]"
18,1.8728319148537,"[0, 4, 6, 8, 10, 11, 13, 16]"
18,1.8723764687744,"[0, 4, 6, 8, 10, 11, 14, 15]"
18,1.8724777897705,"[0, 4, 6, 8, 10, 11, 14, 16]"
18,1.8725318334289,"[0, 4, 6, 8, 10, 11, 14, 17]"
18,1.8723421605335,"[0, 4, 6, 8, 10, 11, 15, 17]"
18,1.8737771361508,"[0, 4, 6, 8, 10, 12, 13, 14]"
18,1.8739633368794,"[0, 4, 6, 8, 10, 12, 13, 15]"
18,1.8740624890727,"[0, 4, 6, 8, 10, 12, 13, 16]"
18,1.8736140574145,"[0, 4, 6, 8, 10, 12, 14, 15]"
18,1.8737137109253,"[0, 4, 6, 8, 10, 12, 14, 16]"
18,1.8737668314163,"[0, 4, 6, 8, 10, 12, 14, 17]"
18,1.8735268810138,"[0, 4, 6, 8, 10, 12, 15, 16]"
18,1.8735801557616,"[0, 4, 6, 8, 10, 12, 15, 17]"
18,1.8742673691628,"[0, 4, 6, 8, 10, 13, 14, 15]"
18,1.8743661218012,"[0, 4, 6, 8, 10, 13, 14, 16]"
18,1.8744187444711,"[0, 4, 6, 8, 10, 13, 14, 17]"
18,1.8741809175078,"[0, 4, 6, 8, 10, 13, 15, 16]"
18,1.8742336913448,"[0, 4, 6, 8, 10, 13, 15, 17]"
18,1.8741347482316,"[0, 4, 6, 8, 10, 13, 16, 17]"
18,1.8744817350068,"[0, 4, 6, 8, 10, 14, 16, 17]"
18,1.8714512684344,"[0, 4, 6, 8, 11, 12, 13, 14]"
18,1.8716428912725,"[0, 4, 6, 8, 11, 12, 13, 15]"
18,1.871745049599,"[0, 4, 6, 8, 11, 12, 13, 16]"
18,1.8712838742054,"[0, 4, 6, 8, 11, 12, 14, 15]"
18,1.8713865665931,"[0, 4, 6, 8, 11, 12, 14, 16]"
18,1.8714413726013,"[0, 4, 6, 8, 11, 12, 14, 17]"
18,1.8711942747523,"[0, 4, 6, 8, 11, 12, 15, 16]"
18,1.871249245483,"[0, 4, 6, 8, 11, 12, 15, 17]"
18,1.871954528142,"[0, 4, 6, 8, 11, 13, 14, 15]"
18,1.8720562619697,"[0, 4, 6, 8, 11, 13, 14, 16]"
18,1.8721105377685,"[0, 4, 6, 8, 11, 13, 14, 17]"
18,1.8718656981096,"[0, 4, 6, 8, 11, 13, 15, 16]"
18,1.8719201352221,"[0, 4, 6, 8, 11, 13, 15, 17]"
18,1.8718181985358,"[0, 4, 6, 8, 11, 13, 16, 17]"
18,1.8722220468785,"[0, 4, 6, 8, 11, 14, 15, 16]"
18,1.8722761931018,"[0, 4, 6, 8, 11, 14, 15, 17]"
18,1.8721747820548,"[0, 4, 6, 8, 11, 14, 16, 17]"
18,1.8709670877963,"[0, 4, 6, 8, 12, 14, 15, 16]"
18,1.871022192683,"[0, 4, 6, 8, 12, 14, 15, 17]"
18,1.8711119023187,"[0, 4, 6, 8, 12, 15, 16, 17]"
18,1.8810628081763,"[0, 4, 6, 9, 10, 11, 12, 14]"
18,1.8812345715406,"[0, 4, 6, 9, 10, 11, 12, 15]"
18,1.8804520330986,"[0, 4, 6, 9, 10, 11, 13, 14]"
18,1.8806251876338,"[0, 4, 6, 9, 10, 11, 13, 15]"
18,1.8807170817392,"[0, 4, 6, 9, 10, 11, 13, 16]"
18,1.8802992495152,"[0, 4, 6, 9, 10, 11, 14, 15]"
18,1.88039157266,"[0, 4, 6, 9, 10, 11, 14, 16]"
18,1.8804406159002,"[0, 4, 6, 9, 10, 11, 14, 17]"
18,1.8802670507641,"[0, 4, 6, 9, 10, 11, 15, 17]"
18,1.8815975317608,"[0, 4, 6, 9, 10, 12, 13, 14]"
18,1.8817681917045,"[0, 4, 6, 9, 10, 12, 13, 15]"
18,1.8818587100223,"[0, 4, 6, 9, 10, 12, 13, 16]"
18,1.8814467589843,"[0, 4, 6, 9, 10, 12, 14, 15]"
18,1.8815376927134,"[0, 4, 6, 9, 10, 12, 14, 16]"
18,1.8815859694322,"[0, 4, 6, 9, 10, 12, 14, 17]"
18,1.8813665078182,"[0, 4, 6, 9, 10, 12, 15, 16]"
18,1.881414911313,"[0, 4, 6, 9, 10, 12, 15, 17]"
18,1.8820505851799,"[0, 4, 6, 9, 10, 13, 14, 15]"
18,1.8821407692987,"[0, 4, 6, 9, 10, 13, 14, 16]"
18,1.8821886332392,"[0, 4, 6, 9, 10, 13, 14, 17]"
18,1.8819709420024,"[0, 4, 6, 9, 10, 13, 15, 16]"
18,1.8820189304051,"[0, 4, 6, 9, 10, 13, 15, 17]"
18,1.8819285883567,"[0, 4, 6, 9, 10, 13, 16, 17]"
18,1.8822480965673,"[0, 4, 6, 9, 10, 14, 16, 17]"
18,1.8794324504611,"[0, 4, 6, 9, 11, 12, 13, 14]"
18,1.8796076598649,"[0, 4, 6, 9, 11, 12, 13, 15]"
18,1.8797006922979,"[0, 4, 6, 9, 11, 12, 13, 16]"
18,1.8792780282869,"[0, 4, 6, 9, 11, 12, 14, 15]"
18,1.87937150089,"[0, 4, 6, 9, 11, 12, 14, 16]"
18,1.8794211808836,"[0, 4, 6, 9, 11, 12, 14, 17]"
18,1.8791957362339,"[0, 4, 6, 9, 11, 12, 15, 16]"
18,1.8792455508537,"[0, 4, 6, 9, 11, 12, 15, 17]"
18,1.8798965146799,"[0, 4, 6, 9, 11, 13, 14, 15]"
18,1.8799891938734,"[0, 4, 6, 9, 11, 13, 14, 16]"
18,1.8800384365734,"[0, 4, 6, 9, 11, 13, 14, 17]"
18,1.8798148647908,"[0, 4, 6, 9, 11, 13, 15, 16]"
18,1.8798642395857,"[0, 4, 6, 9, 11, 13, 15, 17]"
18,1.8797713930853,"[0, 4, 6, 9, 11, 13, 16, 17]"
18,1.8801422693641,"[0, 4, 6, 9, 11, 14, 15, 16]"
18,1.8801914049718,"[0, 4, 6, 9, 11, 14, 15, 17]"
18,1.8800989923309,"[0, 4, 6, 9, 11, 14, 16, 17]"
18,1.8787306623801,"[0, 4, 6, 9, 12, 13, 14, 15]"
18,1.878824785488,"[0, 4, 6, 9, 12, 13, 14, 16]"
18,1.8788748253099,"[0, 4, 6, 9, 12, 13, 14, 17]"
18,1.8786478483841,"[0, 4, 6, 9, 12, 13, 15, 16]"
18,1.8786980248796,"[0, 4, 6, 9, 12, 13, 15, 17]"
18,1.8786037288321,"[0, 4, 6, 9, 12, 13, 16, 17]"
18,1.878979939429,"[0, 4, 6, 9, 12, 14, 15, 16]"
18,1.8790298685874,"[0, 4, 6, 9, 12, 14, 15, 17]"
18,1.8789360209541,"[0, 4, 6, 9, 12, 14, 16, 17]"
18,1.8791122592608,"[0, 4, 6, 9, 12, 15, 16, 17]"
18,1.8784883644659,"[0, 4, 6, 9, 13, 15, 16, 17]"
18,1.8827972157325,"[0, 4, 6, 10, 12, 13, 14, 15]"
18,1.8828867966748,"[0, 4, 6, 10, 12, 13, 14, 16]"
18,1.8829343219956,"[0, 4, 6, 10, 12, 13, 14, 17]"
18,1.8827180388534,"[0, 4, 6, 10, 12, 13, 15, 16]"
18,1.882765686992,"[0, 4, 6, 10, 12, 13, 15, 17]"
18,1.8826759500873,"[0, 4, 6, 10, 12, 13, 16, 17]"
18,1.8830354795361,"[0, 4, 6, 10, 12, 14, 15, 16]"
18,1.8830829049514,"[0, 4, 6, 10, 12, 14, 15, 17]"
18,1.8829935726038,"[0, 4, 6, 10, 12, 14, 16, 17]"
18,1.8831616985491,"[0, 4, 6, 10, 12, 15, 16, 17]"
18,1.882436810047,"[0, 4, 6, 10, 13, 14, 15, 16]"
18,1.882484641331,"[0, 4, 6, 10, 13, 14, 15, 17]"
18,1.8823945728365,"[0, 4, 6, 10, 13, 14, 16, 17]"
18,1.8825640294714,"[0, 4, 6, 10, 13, 15, 16, 17]"
18,1.8460202978941,"[0, 4, 7, 8, 9, 10, 11, 14]"
18,1.8444479214343,"[0, 4, 7, 8, 9, 10, 12, 14]"
18,1.8447003558163,"[0, 4, 7, 8, 9, 10, 12, 15]"
18,1.843582717515,"[0, 4, 7, 8, 9, 10, 13, 14]"
18,1.8438382106182,"[0, 4, 7, 8, 9, 10, 13, 15]"
18,1.843976356472,"[0, 4, 7, 8, 9, 10, 13, 16]"
18,1.8435809419711,"[0, 4, 7, 8, 9, 10, 14, 17]"
18,1.847330356104,"[0, 4, 7, 8, 9, 11, 12, 14]"
18,1.8475736733293,"[0, 4, 7, 8, 9, 11, 12, 15]"
18,1.8464940554614,"[0, 4, 7, 8, 9, 11, 13, 14]"
18,1.8467401986644,"[0, 4, 7, 8, 9, 11, 13, 15]"
18,1.8468730977817,"[0, 4, 7, 8, 9, 11, 13, 16]"
18,1.8462850384891,"[0, 4, 7, 8, 9, 11, 14, 15]"
18,1.8464188432728,"[0, 4, 7, 8, 9, 11, 14, 16]"
18,1.8464911880032,"[0, 4, 7, 8, 9, 11, 14, 17]"
18,1.8480326518696,"[0, 4, 7, 8, 9, 12, 13, 14]"
18,1.8482738258634,"[0, 4, 7, 8, 9, 12, 13, 15]"
18,1.8484039433429,"[0, 4, 7, 8, 9, 12, 13, 16]"
18,1.8478274980816,"[0, 4, 7, 8, 9, 12, 14, 15]"
18,1.8479584809396,"[0, 4, 7, 8, 9, 12, 14, 16]"
18,1.8480292439944,"[0, 4, 7, 8, 9, 12, 14, 17]"
18,1.847716246851,"[0, 4, 7, 8, 9, 12, 15, 16]"
18,1.8477872838864,"[0, 4, 7, 8, 9, 12, 15, 17]"
18,1.8419503440244,"[0, 4, 7, 8, 10, 11, 12, 14]"
18,1.8422102429823,"[0, 4, 7, 8, 10, 11, 12, 15]"
18,1.841061748532,"[0, 4, 7, 8, 10, 11, 13, 14]"
18,1.8413248982821,"[0, 4, 7, 8, 10, 11, 13, 15]"
18,1.8414673630762,"[0, 4, 7, 8, 10, 11, 13, 16]"
18,1.8408396678655,"[0, 4, 7, 8, 10, 11, 14, 15]"
18,1.8409831809238,"[0, 4, 7, 8, 10, 11, 14, 16]"
18,1.8410609924009,"[0, 4, 7, 8, 10, 11, 14, 17]"
18,1.842691317793,"[0, 4, 7, 8, 10, 12, 13, 14]"
18,1.8429487694881,"[0, 4, 7, 8, 10, 12, 13, 15]"
18,1.8430880383805,"[0, 4, 7, 8, 10, 12, 13, 16]"
18,1.8424736443446,"[0, 4, 7, 8, 10, 12, 14, 15]"
18,1.8426139114491,"[0, 4, 7, 8, 10, 12, 14, 16]"
18,1.8426898995418,"[0, 4, 7, 8, 10, 12, 14, 17]"
18,1.8423552425123,"[0, 4, 7, 8, 10, 12, 15, 16]"
18,1.8424315484707,"[0, 4, 7, 8, 10, 12, 15, 17]"
18,1.8433470306968,"[0, 4, 7, 8, 10, 13, 14, 15]"
18,1.8434855348985,"[0, 4, 7, 8, 10, 13, 14, 16]"
18,1.8435605345694,"[0, 4, 7, 8, 10, 13, 14, 17]"
18,1.8432299992245,"[0, 4, 7, 8, 10, 13, 15, 16]"
18,1.8433053079063,"[0, 4, 7, 8, 10, 13, 15, 17]"
18,1.8431664255974,"[0, 4, 7, 8, 10, 13, 16, 17]"
18,1.839668673573,"[0, 4, 7, 8, 11, 12, 13, 14]"
18,1.8399363743462,"[0, 4, 7, 8, 11, 12, 13, 15]"
18,1.8400814029362,"[0, 4, 7, 8, 11, 12, 13, 16]"
18,1.8394431110229,"[0, 4, 7, 8, 11, 12, 14, 15]"
18,1.8395892278629,"[0, 4, 7, 8, 11, 12, 14, 16]"
18,1.8396685080005,"[0, 4, 7, 8, 11, 12, 14, 17]"
18,1.8393202033355,"[0, 4, 7, 8, 11, 12, 15, 16]"
18,1.839399831134,"[0, 4, 7, 8, 11, 12, 15, 17]"
18,1.8403482551138,"[0, 4, 7, 8, 11, 13, 14, 15]"
18,1.8404924532126,"[0, 4, 7, 8, 11, 13, 14, 16]"
18,1.8405706562755,"[0, 4, 7, 8, 11, 13, 14, 17]"
18,1.8402268345594,"[0, 4, 7, 8, 11, 13, 15, 16]"
18,1.8403053751565,"[0, 4, 7, 8, 11, 13, 15, 17]"
18,1.8401607651215,"[0, 4, 7, 8, 11, 13, 16, 17]"
18,1.8407149396088,"[0, 4, 7, 8, 11, 14, 15, 16]"
18,1.8407928819313,"[0, 4, 7, 8, 11, 14, 15, 17]"
18,1.8406493360713,"[0, 4, 7, 8, 11, 14, 16, 17]"
18,1.8517052818419,"[0, 4, 7, 9, 10, 11, 12, 14]"
18,1.8519372182875,"[0, 4, 7, 9, 10, 11, 12, 15]"
18,1.8509046054419,"[0, 4, 7, 9, 10, 11, 13, 14]"
18,1.851139102777,"[0, 4, 7, 9, 10, 11, 13, 15]"
18,1.8512654329978,"[0, 4, 7, 9, 10, 11, 13, 16]"
18,1.8507044729084,"[0, 4, 7, 9, 10, 11, 14, 15]"
18,1.850831619676,"[0, 4, 7, 9, 10, 11, 14, 16]"
18,1.8509002072424,"[0, 4, 7, 9, 10, 11, 14, 17]"
18,1.8523814212123,"[0, 4, 7, 9, 10, 12, 13, 14]"
18,1.8526114037425,"[0, 4, 7, 9, 10, 12, 13, 15]"
18,1.8527352113244,"[0, 4, 7, 9, 10, 12, 13, 16]"
18,1.8521848148136,"[0, 4, 7, 9, 10, 12, 14, 15]"
18,1.8523094042989,"[0, 4, 7, 9, 10, 12, 14, 16]"
18,1.8523765613743,"[0, 4, 7, 9, 10, 12, 14, 17]"
18,1.8520784600944,"[0, 4, 7, 9, 10, 12, 15, 16]"
18,1.852145863533,"[0, 4, 7, 9, 10, 12, 15, 17]"
18,1.8529733148971,"[0, 4, 7, 9, 10, 13, 14, 15]"
18,1.8530965160435,"[0, 4, 7, 9, 10, 13, 14, 16]"
18,1.8531628979828,"[0, 4, 7, 9, 10, 13, 14, 17]"
18,1.8528680504249,"[0, 4, 7, 9, 10, 13, 15, 16]"
18,1.852934672648,"[0, 4, 7, 9, 10, 13, 15, 17]"
18,1.8528111748806,"[0, 4, 7, 9, 10, 13, 16, 17]"
18,1.8496296671001,"[0, 4, 7, 9, 11, 12, 13, 14]"
18,1.8498677927447,"[0, 4, 7, 9, 11, 12, 13, 15]"
18,1.8499961593154,"[0, 4, 7, 9, 11, 12, 13, 16]"
18,1.8494267317205,"[0, 4, 7, 9, 11, 12, 14, 15]"
18,1.8495559425984,"[0, 4, 7, 9, 11, 12, 14, 16]"
18,1.8496256895727,"[0, 4, 7, 9, 11, 12, 14, 17]"
18,1.8493167808831,"[0, 4, 7, 9, 11, 12, 15, 16]"
18,1.8493867946547,"[0, 4, 7, 9, 11, 12, 15, 17]"
18,1.8502407021999,"[0, 4, 7, 9, 11, 13, 14, 15]"
18,1.8503684161433,"[0, 4, 7, 9, 11, 13, 14, 16]"
18,1.8504373264212,"[0, 4, 7, 9, 11, 13, 14, 17]"
18,1.8501319237355,"[0, 4, 7, 9, 11, 13, 15, 16]"
18,1.8502010939616,"[0, 4, 7, 9, 11, 13, 15, 17]"
18,1.8500730598823,"[0, 4, 7, 9, 11, 13, 16, 17]"
18,1.850568917884,"[0, 4, 7, 9, 11, 14, 15, 16]"
18,1.8506376248975,"[0, 4, 7, 9, 11, 14, 15, 17]"
18,1.8505104186528,"[0, 4, 7, 9, 11, 14, 16, 17]"
18,1.8487292113196,"[0, 4, 7, 9, 12, 13, 14, 15]"
18,1.8488596150512,"[0, 4, 7, 9, 12, 13, 14, 16]"
18,1.8489300311674,"[0, 4, 7, 9, 12, 13, 14, 17]"
18,1.8486183344537,"[0, 4, 7, 9, 12, 13, 15, 16]"
18,1.8486890227712,"[0, 4, 7, 9, 12, 13, 15, 17]"
18,1.8485582842377,"[0, 4, 7, 9, 12, 13, 16, 17]"
18,1.8490637983505,"[0, 4, 7, 9, 12, 14, 15, 16]"
18,1.8491340019928,"[0, 4, 7, 9, 12, 14, 15, 17]"
18,1.8490041290821,"[0, 4, 7, 9, 12, 14, 16, 17]"
18,1.8492440845676,"[0, 4, 7, 9, 12, 15, 16, 17]"
18,1.8546720478331,"[0, 4, 7, 10, 11, 12, 13, 14]"
18,1.8548961036627,"[0, 4, 7, 10, 11, 12, 13, 15]"
18,1.8550165818027,"[0, 4, 7, 10, 11, 12, 13, 16]"
18,1.8544800094009,"[0, 4, 7, 10, 11, 12, 14, 15]"
18,1.8546012267011,"[0, 4, 7, 10, 11, 12, 14, 16]"
18,1.854666488498,"[0, 4, 7, 10, 11, 12, 14, 17]"
18,1.8543762599027,"[0, 4, 7, 10, 11, 12, 15, 16]"
18,1.854441754015,"[0, 4, 7, 10, 11, 12, 15, 17]"
18,1.8552501059395,"[0, 4, 7, 10, 11, 13, 14, 15]"
18,1.8553700091329,"[0, 4, 7, 10, 11, 13, 14, 16]"
18,1.8554345379869,"[0, 4, 7, 10, 11, 13, 14, 17]"
18,1.8551473909128,"[0, 4, 7, 10, 11, 13, 15, 16]"
18,1.8552121465059,"[0, 4, 7, 10, 11, 13, 15, 17]"
18,1.8550919628228,"[0, 4, 7, 10, 11, 13, 16, 17]"
18,1.8555598964772,"[0, 4, 7, 10, 11, 14, 15, 16]"
18,1.85562424697,"[0, 4, 7, 10, 11, 14, 15, 17]"
18,1.8555047889604,"[0, 4, 7, 10, 11, 14, 16, 17]"
18,1.8538165362191,"[0, 4, 7, 10, 12, 13, 14, 15]"
18,1.8539388049004,"[0, 4, 7, 10, 12, 13, 14, 16]"
18,1.8540046552422,"[0, 4, 7, 10, 12, 13, 14, 17]"
18,1.8537119663775,"[0, 4, 7, 10, 12, 13, 15, 16]"
18,1.8537780534474,"[0, 4, 7, 10, 12, 13, 15, 17]"
18,1.8536554922714,"[0, 4, 7, 10, 12, 13, 16, 17]"
18,1.8541319559611,"[0, 4, 7, 10, 12, 14, 15, 16]"
18,1.8541976203896,"[0, 4, 7, 10, 12, 14, 15, 17]"
18,1.8540758158353,"[0, 4, 7, 10, 12, 14, 16, 17]"
18,1.8543014927541,"[0, 4, 7, 10, 12, 15, 16, 17]"
18,1.8533516495513,"[0, 4, 7, 10, 13, 14, 15, 16]"
18,1.8534180738402,"[0, 4, 7, 10, 13, 14, 15, 17]"
18,1.8532949109102,"[0, 4, 7, 10, 13, 14, 16, 17]"
18,1.8535230064019,"[0, 4, 7, 10, 13, 15, 16, 17]"
18,1.855763777766,"[0, 4, 7, 11, 14, 15, 16, 17]"
18,1.9540810229687,"[0, 5, 6, 7, 8, 9, 10, 13]"
18,1.9542616220957,"[0, 5, 6, 7, 8, 9, 10, 14]"
18,1.9543538724085,"[0, 5, 6, 7, 8, 9, 10, 15]"
18,1.9527232099006,"[0, 5, 6, 7, 8, 9, 11, 13]"
18,1.95290653802,"[0, 5, 6, 7, 8, 9, 11, 14]"
18,1.9530002442049,"[0, 5, 6, 7, 8, 9, 11, 15]"
18,1.9530481773752,"[0, 5, 6, 7, 8, 9, 11, 16]"
18,1.952020743996,"[0, 5, 6, 7, 8, 9, 12, 13]"
18,1.9522055707136,"[0, 5, 6, 7, 8, 9, 12, 14]"
18,1.9523000750652,"[0, 5, 6, 7, 8, 9, 12, 15]"
18,1.9523484333522,"[0, 5, 6, 7, 8, 9, 12, 16]"
18,1.9518444155943,"[0, 5, 6, 7, 8, 9, 13, 14]"
18,1.9519393520687,"[0, 5, 6, 7, 8, 9, 13, 15]"
18,1.9519879401726,"[0, 5, 6, 7, 8, 9, 13, 16]"
18,1.9520128180273,"[0, 5, 6, 7, 8, 9, 13, 17]"
18,1.9518026562014,"[0, 5, 6, 7, 8, 9, 14, 16]"
18,1.9518275995022,"[0, 5, 6, 7, 8, 9, 14, 17]"
18,1.955362058424,"[0, 5, 6, 7, 8, 10, 11, 13]"
18,1.9555403662375,"[0, 5, 6, 7, 8, 10, 11, 14]"
18,1.9556313889813,"[0, 5, 6, 7, 8, 10, 11, 15]"
18,1.9556778884192,"[0, 5, 6, 7, 8, 10, 11, 16]"
18,1.9546770858505,"[0, 5, 6, 7, 8, 10, 12, 13]"
18,1.95485680654,"[0, 5, 6, 7, 8, 10, 12, 14]"
18,1.9549485810219,"[0, 5, 6, 7, 8, 10, 12, 15]"
18,1.9549954804073,"[0, 5, 6, 7, 8, 10, 12, 16]"
18,1.9545051618573,"[0, 5, 6, 7, 8, 10, 13, 14]"
18,1.9545973426652,"[0, 5, 6, 7, 8, 10, 13, 15]"
18,1.9546444579064,"[0, 5, 6, 7, 8, 10, 13, 16]"
18,1.9546685493185,"[0, 5, 6, 7, 8, 10, 13, 17]"
18,1.9544170749812,"[0, 5, 6, 7, 8, 10, 14, 15]"
18,1.9544643058461,"[0, 5, 6, 7, 8, 10, 14, 16]"
18,1.9544884585664,"[0, 5, 6, 7, 8, 10, 14, 17]"
18,1.9543961540726,"[0, 5, 6, 7, 8, 10, 15, 17]"
18,1.9560123246203,"[0, 5, 6, 7, 8, 11, 12, 13]"
18,1.9561894239262,"[0, 5, 6, 7, 8, 11, 12, 14]"
18,1.9562798010296,"[0, 5, 6, 7, 8, 11, 12, 15]"
18,1.9563259557057,"[0, 5, 6, 7, 8, 11, 12, 16]"
18,1.9558426773166,"[0, 5, 6, 7, 8, 11, 13, 14]"
18,1.9559334476964,"[0, 5, 6, 7, 8, 11, 13, 15]"
18,1.955979811183,"[0, 5, 6, 7, 8, 11, 13, 16]"
18,1.9560035022555,"[0, 5, 6, 7, 8, 11, 13, 17]"
18,1.9557558184416,"[0, 5, 6, 7, 8, 11, 14, 15]"
18,1.9558022936969,"[0, 5, 6, 7, 8, 11, 14, 16]"
18,1.9558260439996,"[0, 5, 6, 7, 8, 11, 14, 17]"
18,1.9557113720454,"[0, 5, 6, 7, 8, 11, 15, 16]"
18,1.9557351538622,"[0, 5, 6, 7, 8, 11, 15, 17]"
18,1.9556886357786,"[0, 5, 6, 7, 8, 11, 16, 17]"
18,1.9565198048239,"[0, 5, 6, 7, 8, 12, 13, 14]"
18,1.9566098402183,"[0, 5, 6, 7, 8, 12, 13, 15]"
18,1.9566558128297,"[0, 5, 6, 7, 8, 12, 13, 16]"
18,1.9566792961799,"[0, 5, 6, 7, 8, 12, 13, 17]"
18,1.956433589157,"[0, 5, 6, 7, 8, 12, 14, 15]"
18,1.9564796715355,"[0, 5, 6, 7, 8, 12, 14, 16]"
18,1.9565032130388,"[0, 5, 6, 7, 8, 12, 14, 17]"
18,1.9563894875038,"[0, 5, 6, 7, 8, 12, 15, 16]"
18,1.9564130599376,"[0, 5, 6, 7, 8, 12, 15, 17]"
18,1.9563669355019,"[0, 5, 6, 7, 8, 12, 16, 17]"
18,1.9567781103645,"[0, 5, 6, 7, 8, 13, 14, 15]"
18,1.9567341903781,"[0, 5, 6, 7, 8, 13, 15, 16]"
18,1.956757653109,"[0, 5, 6, 7, 8, 13, 15, 17]"
18,1.9567117352811,"[0, 5, 6, 7, 8, 13, 16, 17]"
18,1.9501596890418,"[0, 5, 6, 7, 9, 10, 11, 13]"
18,1.9503475493852,"[0, 5, 6, 7, 9, 10, 11, 14]"
18,1.9504436931996,"[0, 5, 6, 7, 9, 10, 11, 15]"
18,1.9504929362894,"[0, 5, 6, 7, 9, 10, 11, 16]"
18,1.9494416521205,"[0, 5, 6, 7, 9, 10, 12, 13]"
18,1.9496310881555,"[0, 5, 6, 7, 9, 10, 12, 14]"
18,1.9497280721173,"[0, 5, 6, 7, 9, 10, 12, 15]"
18,1.9497777632001,"[0, 5, 6, 7, 9, 10, 12, 16]"
18,1.949261405541,"[0, 5, 6, 7, 9, 10, 13, 14]"
18,1.9493588450811,"[0, 5, 6, 7, 9, 10, 13, 15]"
18,1.9494087787375,"[0, 5, 6, 7, 9, 10, 13, 16]"
18,1.9494343789165,"[0, 5, 6, 7, 9, 10, 13, 17]"
18,1.9491687983009,"[0, 5, 6, 7, 9, 10, 14, 15]"
18,1.9492188622733,"[0, 5, 6, 7, 9, 10, 14, 16]"
18,1.9492445317159,"[0, 5, 6, 7, 9, 10, 14, 17]"
18,1.9491469537193,"[0, 5, 6, 7, 9, 10, 15, 17]"
18,1.9508373881642,"[0, 5, 6, 7, 9, 11, 12, 13]"
18,1.9510239087142,"[0, 5, 6, 7, 9, 11, 12, 14]"
18,1.9511193352634,"[0, 5, 6, 7, 9, 11, 12, 15]"
18,1.951168194498,"[0, 5, 6, 7, 9, 11, 12, 16]"
18,1.950659661777,"[0, 5, 6, 7, 9, 11, 13, 14]"
18,1.950755528457,"[0, 5, 6, 7, 9, 11, 13, 15]"
18,1.9508046219085,"[0, 5, 6, 7, 9, 11, 13, 16]"
18,1.9508297736061,"[0, 5, 6, 7, 9, 11, 13, 17]"
18,1.9505684172633,"[0, 5, 6, 7, 9, 11, 14, 15]"
18,1.9506176364449,"[0, 5, 6, 7, 9, 11, 14, 16]"
18,1.9506428549287,"[0, 5, 6, 7, 9, 11, 14, 17]"
18,1.95052160032,"[0, 5, 6, 7, 9, 11, 15, 16]"
18,1.950546854435,"[0, 5, 6, 7, 9, 11, 15, 17]"
18,1.9504975870394,"[0, 5, 6, 7, 9, 11, 16, 17]"
18,1.9513690178404,"[0, 5, 6, 7, 9, 12, 13, 14]"
18,1.9514640641085,"[0, 5, 6, 7, 9, 12, 13, 15]"
18,1.9515127202754,"[0, 5, 6, 7, 9, 12, 13, 16]"
18,1.9515376390474,"[0, 5, 6, 7, 9, 12, 13, 17]"
18,1.9512784877786,"[0, 5, 6, 7, 9, 12, 14, 15]"
18,1.9513272672943,"[0, 5, 6, 7, 9, 12, 14, 16]"
18,1.9513522515683,"[0, 5, 6, 7, 9, 12, 14, 17]"
18,1.9512320547028,"[0, 5, 6, 7, 9, 12, 15, 16]"
18,1.9512570739106,"[0, 5, 6, 7, 9, 12, 15, 17]"
18,1.9512082470988,"[0, 5, 6, 7, 9, 12, 16, 17]"
18,1.9516402633244,"[0, 5, 6, 7, 9, 13, 14, 15]"
18,1.9516888117132,"[0, 5, 6, 7, 9, 13, 14, 16]"
18,1.951713673081,"[0, 5, 6, 7, 9, 13, 14, 17]"
18,1.9515940328535,"[0, 5, 6, 7, 9, 13, 15, 16]"
18,1.9516189287877,"[0, 5, 6, 7, 9, 13, 15, 17]"
18,1.9515703335876,"[0, 5, 6, 7, 9, 13, 16, 17]"
18,1.9517552646663,"[0, 5, 6, 7, 9, 14, 16, 17]"
18,1.948100836549,"[0, 5, 6, 7, 10, 11, 12, 13]"
18,1.9482928543332,"[0, 5, 6, 7, 10, 11, 12, 14]"
18,1.9483912246143,"[0, 5, 6, 7, 10, 11, 12, 15]"
18,1.9484416597121,"[0, 5, 6, 7, 10, 11, 12, 16]"
18,1.9479183854157,"[0, 5, 6, 7, 10, 11, 13, 14]"
18,1.9480172248514,"[0, 5, 6, 7, 10, 11, 13, 15]"
18,1.9480679098981,"[0, 5, 6, 7, 10, 11, 13, 16]"
18,1.9480939129315,"[0, 5, 6, 7, 10, 11, 13, 17]"
18,1.9478245787971,"[0, 5, 6, 7, 10, 11, 14, 15]"
18,1.9478753982235,"[0, 5, 6, 7, 10, 11, 14, 16]"
18,1.9479014727244,"[0, 5, 6, 7, 10, 11, 14, 17]"
18,1.9477763780813,"[0, 5, 6, 7, 10, 11, 15, 16]"
18,1.9478024907654,"[0, 5, 6, 7, 10, 11, 15, 17]"
18,1.9477516197874,"[0, 5, 6, 7, 10, 11, 16, 17]"
18,1.948646585225,"[0, 5, 6, 7, 10, 12, 13, 14]"
18,1.9487445513311,"[0, 5, 6, 7, 10, 12, 13, 15]"
18,1.9487947703599,"[0, 5, 6, 7, 10, 12, 13, 16]"
18,1.9488205248685,"[0, 5, 6, 7, 10, 12, 13, 17]"
18,1.948553537248,"[0, 5, 6, 7, 10, 12, 14, 15]"
